id,hname,City,State,year,rate,stategroup,stateorder,stateposition
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,FY2016,0.56,0,7,82
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,FY2017,1.31,0,7,82
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,FY2018,0.86,0,7,82
330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,FY2013,0.64,0,7,83
330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,FY2014,1.39,0,7,83
330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,FY2015,1.98,0,7,83
330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,FY2016,1.45,0,7,83
330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,FY2017,1.5,0,7,83
330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,FY2018,0.89,0,7,83
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,FY2013,0.01,0,7,84
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,FY2014,0.18,0,7,84
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,FY2015,0.35,0,7,84
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,FY2016,0.58,0,7,84
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,FY2017,1.02,0,7,84
330008,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,FY2018,0.91,0,7,84
330033,"CHENANGO MEMORIAL HOSPITAL, INC",NORWICH,NY,FY2013,0.13,0,7,85
330033,"CHENANGO MEMORIAL HOSPITAL, INC",NORWICH,NY,FY2014,0.01,0,7,85
330033,"CHENANGO MEMORIAL HOSPITAL, INC",NORWICH,NY,FY2015,1.03,0,7,85
330033,"CHENANGO MEMORIAL HOSPITAL, INC",NORWICH,NY,FY2016,1.27,0,7,85
330033,"CHENANGO MEMORIAL HOSPITAL, INC",NORWICH,NY,FY2017,0.64,0,7,85
330033,"CHENANGO MEMORIAL HOSPITAL, INC",NORWICH,NY,FY2018,0.93,0,7,85
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,FY2013,1,0,7,86
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,FY2014,0.56,0,7,86
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,FY2015,0.73,0,7,86
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,FY2016,0.46,0,7,86
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,FY2017,1.14,0,7,86
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,FY2018,0.93,0,7,86
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,FY2013,0.65,0,7,87
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,FY2014,0.79,0,7,87
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,FY2015,1.33,0,7,87
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,FY2016,0.98,0,7,87
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,FY2017,1.26,0,7,87
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,FY2018,0.93,0,7,87
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,FY2013,1,0,7,88
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,FY2014,0.85,0,7,88
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,FY2015,1.33,0,7,88
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,FY2016,1.13,0,7,88
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,FY2017,1.7,0,7,88
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,FY2018,0.93,0,7,88
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,FY2013,0.75,0,7,89
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,FY2014,0.52,0,7,89
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,FY2015,0.74,0,7,89
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,FY2016,0.52,0,7,89
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,FY2017,0.41,0,7,89
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,FY2018,0.94,0,7,89
330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,FY2013,0.8,0,7,90
330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,FY2014,0.36,0,7,90
330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,FY2015,1.24,0,7,90
330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,FY2016,1.05,0,7,90
330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,FY2017,2.81,0,7,90
330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,FY2018,0.94,0,7,90
330223,MASSENA MEMORIAL HOSPITAL,MASSENA,NY,FY2013,1,0,7,91
330223,MASSENA MEMORIAL HOSPITAL,MASSENA,NY,FY2014,0.66,0,7,91
330223,MASSENA MEMORIAL HOSPITAL,MASSENA,NY,FY2015,0.67,0,7,91
330223,MASSENA MEMORIAL HOSPITAL,MASSENA,NY,FY2016,0.74,0,7,91
330223,MASSENA MEMORIAL HOSPITAL,MASSENA,NY,FY2017,0.42,0,7,91
330223,MASSENA MEMORIAL HOSPITAL,MASSENA,NY,FY2018,0.99,0,7,91
330277,CORNING HOSPITAL,CORNING,NY,FY2013,0.89,0,7,92
330277,CORNING HOSPITAL,CORNING,NY,FY2014,0.43,0,7,92
330277,CORNING HOSPITAL,CORNING,NY,FY2015,1.02,0,7,92
330277,CORNING HOSPITAL,CORNING,NY,FY2016,1.31,0,7,92
330277,CORNING HOSPITAL,CORNING,NY,FY2017,1.6,0,7,92
330277,CORNING HOSPITAL,CORNING,NY,FY2018,1.01,0,7,92
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,FY2013,1,0,7,93
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,FY2014,0.75,0,7,93
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,FY2015,0.58,0,7,93
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,FY2016,0.54,0,7,93
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,FY2017,0.63,0,7,93
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,FY2018,1.02,0,7,93
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,FY2013,0.61,0,7,94
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,FY2014,0.42,0,7,94
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,FY2015,0.48,0,7,94
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,FY2016,0.57,0,7,94
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,FY2017,0.75,0,7,94
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,FY2018,1.04,0,7,94
330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,FY2013,0.49,0,7,95
330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,FY2014,0.06,0,7,95
330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,FY2015,0.49,0,7,95
330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,FY2016,0.58,0,7,95
330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,FY2017,1.17,0,7,95
330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,FY2018,1.04,0,7,95
330044,FAXTON-ST LUKE'S HEALTHCARE,UTICA,NY,FY2013,0.76,0,7,96
330044,FAXTON-ST LUKE'S HEALTHCARE,UTICA,NY,FY2014,0.48,0,7,96
330044,FAXTON-ST LUKE'S HEALTHCARE,UTICA,NY,FY2015,0.55,0,7,96
330044,FAXTON-ST LUKE'S HEALTHCARE,UTICA,NY,FY2016,0.38,0,7,96
330044,FAXTON-ST LUKE'S HEALTHCARE,UTICA,NY,FY2017,0.95,0,7,96
330044,FAXTON-ST LUKE'S HEALTHCARE,UTICA,NY,FY2018,1.05,0,7,96
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,FY2013,0.72,0,7,97
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,FY2014,0.44,0,7,97
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,FY2015,0.65,0,7,97
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,FY2016,0.73,0,7,97
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,FY2017,0.83,0,7,97
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,FY2018,1.07,0,7,97
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,FY2013,1,0,7,98
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,FY2014,0.96,0,7,98
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,FY2015,1.23,0,7,98
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,FY2016,0.99,0,7,98
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,FY2017,0.71,0,7,98
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,FY2018,1.08,0,7,98
330055,NEW YORK-PRESBYTERIAN/QUEENS,FLUSHING,NY,FY2013,1,0,7,99
330055,NEW YORK-PRESBYTERIAN/QUEENS,FLUSHING,NY,FY2014,0.87,0,7,99
330055,NEW YORK-PRESBYTERIAN/QUEENS,FLUSHING,NY,FY2015,1.07,0,7,99
330055,NEW YORK-PRESBYTERIAN/QUEENS,FLUSHING,NY,FY2016,0.6,0,7,99
330055,NEW YORK-PRESBYTERIAN/QUEENS,FLUSHING,NY,FY2017,1.39,0,7,99
330055,NEW YORK-PRESBYTERIAN/QUEENS,FLUSHING,NY,FY2018,1.08,0,7,99
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,FY2013,0.93,0,7,100
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,FY2014,0.88,0,7,100
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,FY2015,1.06,0,7,100
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,FY2016,0.59,0,7,100
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,FY2017,0.59,0,7,100
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,FY2018,1.1,0,7,100
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,FY2013,0.15,0,7,101
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,FY2014,0.25,0,7,101
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,FY2015,0.02,0,7,101
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,FY2016,0.06,0,7,101
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,FY2017,0.76,0,7,101
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,FY2018,1.13,0,7,101
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,FY2013,1,0,7,102
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,FY2014,0.98,0,7,102
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,FY2015,0.55,0,7,102
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,FY2016,0.39,0,7,102
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,FY2017,0.74,0,7,102
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,FY2018,1.2,0,7,102
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,FY2013,0.43,0,7,103
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,FY2014,0.32,0,7,103
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,FY2015,0.26,0,7,103
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,FY2016,0.99,0,7,103
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,FY2017,1.3,0,7,103
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,FY2018,1.2,0,7,103
330181,GLEN COVE HOSPITAL,GLEN COVE,NY,FY2013,0.47,0,7,104
330181,GLEN COVE HOSPITAL,GLEN COVE,NY,FY2014,0.44,0,7,104
330181,GLEN COVE HOSPITAL,GLEN COVE,NY,FY2015,1.43,0,7,104
330181,GLEN COVE HOSPITAL,GLEN COVE,NY,FY2016,1.51,0,7,104
330181,GLEN COVE HOSPITAL,GLEN COVE,NY,FY2017,1.1,0,7,104
330181,GLEN COVE HOSPITAL,GLEN COVE,NY,FY2018,1.23,0,7,104
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,FY2013,0.07,0,7,105
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,FY2014,0.2,0,7,105
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,FY2015,1.77,0,7,105
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,FY2016,1.89,0,7,105
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,FY2017,2.98,0,7,105
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,FY2018,1.25,0,7,105
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,FY2013,1,0,7,106
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,FY2014,0.79,0,7,106
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,FY2015,0.81,0,7,106
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,FY2016,1,0,7,106
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,FY2017,0.99,0,7,106
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,FY2018,1.26,0,7,106
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,FY2013,1,0,7,107
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,FY2014,0.51,0,7,107
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,FY2015,0.58,0,7,107
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,FY2016,0.64,0,7,107
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,FY2017,1.15,0,7,107
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,FY2018,1.27,0,7,107
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,FY2013,1,0,7,108
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,FY2014,1.25,0,7,108
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,FY2015,1.49,0,7,108
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,FY2016,1.4,0,7,108
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,FY2017,1.58,0,7,108
330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,FY2018,1.28,0,7,108
330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,FY2013,0.18,0,7,109
330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,FY2014,0.04,0,7,109
330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,FY2015,0.32,0,7,109
330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,FY2016,0.34,0,7,109
330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,FY2017,0.81,0,7,109
330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,FY2018,1.29,0,7,109
50444,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,FY2013,0.64,0,7,110
50444,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,FY2014,0.38,0,7,110
50444,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,FY2015,0.9,0,7,110
50444,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,FY2016,0.85,0,7,110
50444,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,FY2017,1.35,0,7,110
50444,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,FY2018,1.3,0,7,110
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,FY2013,1,0,7,111
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,FY2014,1.63,0,7,111
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,FY2015,1.9,0,7,111
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,FY2016,1.75,0,7,111
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,FY2017,2.07,0,7,111
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,FY2018,1.3,0,7,111
330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,FY2013,1,0,7,112
330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,FY2014,0.76,0,7,112
330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,FY2015,1.5,0,7,112
330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,FY2016,1.59,0,7,112
330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,FY2017,2.45,0,7,112
330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,FY2018,1.32,0,7,112
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,FY2013,0.95,0,7,113
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,FY2014,0.75,0,7,113
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,FY2015,2.27,0,7,113
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,FY2016,2.3,0,7,113
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,FY2017,3,0,7,113
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,FY2018,1.37,0,7,113
330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,FY2013,0.94,0,7,114
330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,FY2014,0.79,0,7,114
330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,FY2015,1.13,0,7,114
330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,FY2016,0.56,0,7,114
330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,FY2017,1.45,0,7,114
330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,FY2018,1.39,0,7,114
330104,NYACK HOSPITAL,NYACK,NY,FY2013,0.45,0,7,115
330104,NYACK HOSPITAL,NYACK,NY,FY2014,0.68,0,7,115
330104,NYACK HOSPITAL,NYACK,NY,FY2015,1.25,0,7,115
330104,NYACK HOSPITAL,NYACK,NY,FY2016,1,0,7,115
330104,NYACK HOSPITAL,NYACK,NY,FY2017,1.88,0,7,115
330104,NYACK HOSPITAL,NYACK,NY,FY2018,1.42,0,7,115
330028,RICHMOND UNIVERSITY MEDICAL CENTER,STATEN ISLAND,NY,FY2013,0.41,0,7,116
330028,RICHMOND UNIVERSITY MEDICAL CENTER,STATEN ISLAND,NY,FY2014,0.39,0,7,116
330028,RICHMOND UNIVERSITY MEDICAL CENTER,STATEN ISLAND,NY,FY2015,0.41,0,7,116
330028,RICHMOND UNIVERSITY MEDICAL CENTER,STATEN ISLAND,NY,FY2016,0.6,0,7,116
330028,RICHMOND UNIVERSITY MEDICAL CENTER,STATEN ISLAND,NY,FY2017,1.19,0,7,116
330028,RICHMOND UNIVERSITY MEDICAL CENTER,STATEN ISLAND,NY,FY2018,1.5,0,7,116
270003,ST PETER'S HOSPITAL,ALBANY,NY,FY2013,0.28,0,7,117
270003,ST PETER'S HOSPITAL,ALBANY,NY,FY2014,0.07,0,7,117
270003,ST PETER'S HOSPITAL,ALBANY,NY,FY2015,0.03,0,7,117
270003,ST PETER'S HOSPITAL,ALBANY,NY,FY2016,0.1,0,7,117
270003,ST PETER'S HOSPITAL,ALBANY,NY,FY2017,0,0,7,117
270003,ST PETER'S HOSPITAL,ALBANY,NY,FY2018,1.52,0,7,117
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,FY2013,0.85,0,7,118
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,FY2014,0.59,0,7,118
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,FY2015,0.65,0,7,118
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,FY2016,1.4,0,7,118
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,FY2017,1.92,0,7,118
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,FY2018,1.52,0,7,118
330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,FY2013,0.54,0,7,119
330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,FY2014,0.38,0,7,119
330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,FY2015,0.81,0,7,119
330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,FY2016,1,0,7,119
330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,FY2017,1.91,0,7,119
330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,FY2018,1.61,0,7,119
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,FY2013,0.84,0,7,120
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,FY2014,0.53,0,7,120
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,FY2015,0.56,0,7,120
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,FY2016,0.93,0,7,120
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,FY2017,2,0,7,120
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,FY2018,1.61,0,7,120
330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,FY2013,0.09,0,7,121
330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,FY2014,0,0,7,121
330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,FY2015,0.02,0,7,121
330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,FY2016,0.46,0,7,121
330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,FY2017,1.11,0,7,121
330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,FY2018,1.67,0,7,121
330132,TLC HEALTH NETWORK,GOWANDA,NY,FY2013,0.55,0,7,122
330132,TLC HEALTH NETWORK,GOWANDA,NY,FY2014,0,0,7,122
330132,TLC HEALTH NETWORK,GOWANDA,NY,FY2015,0.07,0,7,122
330132,TLC HEALTH NETWORK,GOWANDA,NY,FY2016,0.45,0,7,122
330132,TLC HEALTH NETWORK,GOWANDA,NY,FY2017,0.7,0,7,122
330132,TLC HEALTH NETWORK,GOWANDA,NY,FY2018,1.72,0,7,122
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,FY2013,0.22,0,7,123
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,FY2014,0,0,7,123
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,FY2015,0.72,0,7,123
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,FY2016,0.81,0,7,123
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,FY2017,1.05,0,7,123
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,FY2018,1.74,0,7,123
330203,CROUSE HOSPITAL,SYRACUSE,NY,FY2013,0.37,0,7,124
330203,CROUSE HOSPITAL,SYRACUSE,NY,FY2014,0.53,0,7,124
330203,CROUSE HOSPITAL,SYRACUSE,NY,FY2015,0.36,0,7,124
330203,CROUSE HOSPITAL,SYRACUSE,NY,FY2016,0.45,0,7,124
330203,CROUSE HOSPITAL,SYRACUSE,NY,FY2017,1.06,0,7,124
330203,CROUSE HOSPITAL,SYRACUSE,NY,FY2018,1.74,0,7,124
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,BROOKLYN,NY,FY2013,1,0,7,125
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,BROOKLYN,NY,FY2014,0.56,0,7,125
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,BROOKLYN,NY,FY2015,0.48,0,7,125
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,BROOKLYN,NY,FY2016,0.59,0,7,125
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,BROOKLYN,NY,FY2017,1.67,0,7,125
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,BROOKLYN,NY,FY2018,1.78,0,7,125
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,FY2013,0.17,0,7,126
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,FY2014,0.52,0,7,126
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,FY2015,1.4,0,7,126
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,FY2016,1.4,0,7,126
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,FY2017,1.15,0,7,126
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,FY2018,1.84,0,7,126
330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,FY2013,0.38,0,7,127
330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,FY2014,0.2,0,7,127
330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,FY2015,0.54,0,7,127
330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,FY2016,1,0,7,127
330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,FY2017,1.44,0,7,127
